,white-single-loss-train,white-single-loss-val,white-bundle-loss-train,white-bundle-loss-val
0,0.4963478446006775,0.35099533200263977,0.4450597763061523,0.1586311161518097
1,0.43725439906120295,0.25500214099884033,0.4031651616096497,0.3970077335834503
2,0.4338831901550293,0.3763457834720612,0.39077475666999817,0.2423926293849945
3,0.4303796887397766,0.4830313622951508,0.3845164775848389,0.1896054744720459
4,0.4289405643939972,0.3892726302146912,0.3870033919811249,0.2358022779226303
5,0.4329746961593628,0.2827054560184479,0.3875749707221985,0.3527021110057831
6,0.4289288222789765,0.5561490058898926,0.3777129948139191,0.44020015001297
7,0.4258895218372345,0.30374234914779663,0.3775039613246918,1.1179990768432615
8,0.42749369144439703,0.3903597593307495,0.3798512518405914,0.2723599970340729
9,0.3791825175285339,0.2839265167713165,0.33430227637290955,0.2097816467285156
10,0.3738088011741638,0.31070494651794434,0.329495370388031,0.21964669227600095
11,0.3737286031246185,0.39543771743774414,0.3290621340274811,0.2117045819759369
12,0.3714510798454285,0.2711097598075867,0.3288692533969879,0.2214846760034561
13,0.37169498205184937,0.32369861006736755,0.3283527493476868,0.1997245103120804
14,0.37142255902290333,0.3609389960765839,0.325379490852356,0.1619945466518402
15,0.3679868876934052,0.5864123106002808,0.3274476230144501,0.2114838659763336
16,0.366323322057724,0.22702741622924805,0.3259769380092621,0.1669120341539383
17,0.3686504662036896,0.2637954354286194,0.32318148016929626,0.3205175697803497
18,0.3673743307590485,0.2151373624801636,0.32108965516090393,0.15858818590641022
19,0.3339465856552124,0.22679416835308075,0.2916594445705414,0.24391062557697296
20,0.3317185044288635,0.23747435212135315,0.28698721528053284,0.1900501251220703
21,0.32949644327163696,0.2691572904586792,0.2850288152694702,0.17561447620391846
22,0.3309110701084137,0.2309984117746353,0.2851729393005371,0.16860638558864596
23,0.3262271285057068,0.17162807285785675,0.2861649990081787,0.2147807329893112
24,0.327286034822464,0.3161620795726776,0.2826194167137146,0.17094318568706512
25,0.327368825674057,0.21771737933158875,0.28394728899002075,0.1816744953393936
26,0.32611197233200073,0.24490351974964145,0.2819543778896332,0.2518945336341858
27,0.3236537277698517,0.18050381541252136,0.2805992364883423,0.16334712505340576
28,0.3240354359149933,0.1751575767993927,0.2797693908214569,0.20784181356430054
29,0.3017035722732544,0.2473534643650055,0.25745639204978943,0.15361639857292175
30,0.30009281635284424,0.17514389753341675,0.2559998631477356,0.1597994714975357
31,0.2994856536388397,0.17082904279232025,0.25524282455444336,0.22164374589920044
32,0.3005025088787079,0.20933447778224945,0.2537684440612793,0.1356019377708435
33,0.2998729944229126,0.2052233964204788,0.2548988461494446,0.20472212135791776
34,0.2990073561668396,0.3287839889526367,0.2540455758571625,0.15325871109962466
35,0.2980879545211792,0.2028765082359314,0.2530012428760529,0.17396318912506106
36,0.2981796562671661,0.27875587344169617,0.2534759342670441,0.2380240261554718
37,0.29542624950408936,0.25171321630477905,0.25241175293922424,0.1613721251487732
38,0.29555851221084595,0.2124993056058884,0.2529592514038086,0.15375690162181854
39,0.28182315826416016,0.2011215537786484,0.23813028633594516,0.13972234725952148
40,0.2813720405101776,0.19372840225696564,0.23698653280735016,0.16958557069301605
41,0.2795204818248749,0.19272702932357788,0.2373658269643784,0.14864961802959442
42,0.27780526876449585,0.16930915415287018,0.2366040647029877,0.1664971113204956
43,0.27752697467803955,0.1988929808139801,0.2367261052131653,0.14416775107383728
44,0.2782895565032959,0.1759466528892517,0.23614172637462616,0.17042683064937592
45,0.2758564651012421,0.17599980533123016,0.2360640913248062,0.17267312109470367
46,0.2768639326095581,0.2177959829568863,0.23600150644779205,0.15231037139892578
47,0.2763446867465973,0.19547012448310846,0.2353492826223373,0.13817265629768372
48,0.27566084265708923,0.2004932463169098,0.23545096814632416,0.15451131761074066
49,0.26664528250694275,0.1927810460329056,0.22734488546848294,0.1432923823595047
50,0.2654509246349335,0.2181970179080963,0.22492696344852448,0.14211218059062958
51,0.2655412554740906,0.1979574263095856,0.2260342836380005,0.13776730000972748
52,0.2645670771598816,0.1793115735054016,0.2257828414440155,0.14290601015090942
53,0.2637796401977539,0.16710679233074188,0.22420170903205872,0.14278407394886014
54,0.2635696828365326,0.1714118719100952,0.2243453711271286,0.17516452074050906
55,0.2633579969406128,0.16330040991306305,0.2251216620206833,0.15400582551956174
56,0.26431629061698914,0.1859310418367386,0.224103644490242,0.13854852318763733
57,0.2632639408111572,0.19067350029945374,0.22464287281036374,0.14894862473011014
58,0.26297274231910706,0.1722196489572525,0.22447705268859866,0.1461639404296875
59,0.2581195533275604,0.1917690634727478,0.2194882333278656,0.14512458443641665
60,0.2566263973712921,0.178951233625412,0.2182691991329193,0.14545558393001554
61,0.255458801984787,0.1904800981283188,0.21897467970848086,0.14801542460918427
62,0.2562102973461151,0.1758662909269333,0.21823495626449585,0.16408872604370114
63,0.2552706301212311,0.16268669068813324,0.2181810736656189,0.14420941472053528
64,0.2560337781906128,0.1713794618844986,0.2184172123670578,0.16076083481311798
65,0.2553711831569672,0.1622159779071808,0.21725766360759732,0.1557679921388626
66,0.2557229995727539,0.18190471827983856,0.21741069853305814,0.1517227590084076
67,0.2546764314174652,0.1804780960083008,0.21774722635746,0.14982870221138
68,0.2560153603553772,0.17931485176086426,0.21751020848751068,0.16248558461666107
69,0.2518182992935181,0.1805700808763504,0.21495190262794492,0.14572469890117645
70,0.2518177926540375,0.17641842365264893,0.2139047235250473,0.1557261347770691
71,0.252608984708786,0.16703912615776062,0.21454663574695587,0.15060129761695862
72,0.2518405914306641,0.1743285059928894,0.21418282389640808,0.15566058456897736
73,0.2510992586612701,0.19116869568824768,0.21432216465473172,0.15231214463710785
74,0.2513959109783173,0.1791418194770813,0.21371448040008545,0.1458076536655426
75,0.2509848177433014,0.17484433948993686,0.21414926648139954,0.1496696025133133
76,0.2508254051208496,0.16506199538707733,0.2134886384010315,0.16020944714546204
77,0.25124773383140564,0.19403930008411407,0.21380385756492612,0.14887286722660065
78,0.2499106228351593,0.16851696372032166,0.21363596618175507,0.1539495587348938
79,0.24891483783721924,0.17613893747329712,0.21261829137802124,0.15662510693073273
80,0.2496408075094223,0.1955876499414444,0.21205151081085205,0.15871897339820862
81,0.2489674836397171,0.17667974531650546,0.21124646067619324,0.15633372962474826
82,0.2488732784986496,0.1863594800233841,0.21106433868408206,0.16077840328216553
83,0.24920807778835294,0.1733524203300476,0.2117726057767868,0.1565651148557663
84,0.2497511059045792,0.19438010454177854,0.21098050475120544,0.15129055082798004
85,0.2486766874790192,0.18668925762176514,0.21153466403484344,0.15470507740974426
86,0.24909891188144684,0.17183658480644226,0.21165956556797028,0.15426035225391388
87,0.24892066419124606,0.18606759607791898,0.2118593007326126,0.1571342647075653
88,0.2493581771850586,0.17929983139038086,0.21088159084320068,0.15674246847629547
89,0.2476339042186737,0.17096637189388275,0.2113851308822632,0.15841902792453766
90,0.2485313713550568,0.16540107131004333,0.21045243740081787,0.15396547317504886
91,0.24817977845668796,0.17914259433746338,0.2101140469312668,0.15979744493961334
92,0.2480998486280441,0.17078456282615662,0.210153803229332,0.15407870709896088
93,0.24766655266284945,0.17550265789031982,0.2103487253189087,0.15566863119602206
94,0.24769750237464905,0.17286740243434906,0.21004964411258695,0.16066403687000275
95,0.24871842563152316,0.17824110388755798,0.21019165217876434,0.16031886637210846
96,0.24764715135097504,0.18710125982761386,0.21053291857242584,0.15196721255779266
97,0.24869832396507266,0.1732368916273117,0.2095026671886444,0.1515713632106781
98,0.2481629699468613,0.18218210339546204,0.21028238534927368,0.1626652479171753
99,0.24745741486549375,0.17313244938850406,0.20965111255645752,0.15548446774482727
100,0.2478296011686325,0.17972002923488614,0.21013683080673215,0.15934891998767853
101,0.246824711561203,0.18250048160552976,0.2098577469587326,0.15281909704208374
102,0.2468972206115723,0.184634730219841,0.20966710150241846,0.15416647493839264
103,0.2469154894351959,0.17481008172035215,0.20945166051387787,0.15588043630123138
104,0.2473360896110535,0.17870467901229858,0.20945066213607788,0.15665151178836825
105,0.2469335645437241,0.1845497190952301,0.20893456041812894,0.1592811495065689
106,0.24672532081604004,0.1776370406150818,0.2090509831905365,0.16023123264312744
107,0.2469480335712433,0.18017427623271945,0.20949216187000275,0.15887512266635895
108,0.24700145423412326,0.17914818227291107,0.20910778641700745,0.15741851925849915
109,0.24601097404956815,0.17033244669437408,0.2093371003866196,0.15352344512939453
110,0.24687126278877256,0.1735893487930298,0.20878428220748899,0.15711301565170288
111,0.2465890794992447,0.17837679386138916,0.2088402360677719,0.1520630121231079
112,0.24696099758148196,0.17726029455661774,0.20838594436645508,0.15534499287605286
113,0.2464699149131775,0.17349746823310852,0.20849551260471344,0.15234039723873138
114,0.2460608333349228,0.17897607386112213,0.2082902044057846,0.15436196327209473
115,0.2466400265693665,0.18211527168750766,0.2085506170988083,0.15621994435787198
116,0.2467160522937775,0.17001228034496307,0.2084473967552185,0.15658988058567047
117,0.2463394701480865,0.1762750893831253,0.20859505236148834,0.15623632073402405
118,0.24611446261405945,0.18116560578346247,0.20867079496383667,0.15711887180805206
119,0.2465161234140396,0.17515669763088226,0.20882637798786166,0.15516817569732666
120,0.24654316902160645,0.1841416209936142,0.2082585096359253,0.15397068858146667
121,0.24680569767951965,0.17912760376930234,0.20800745487213132,0.1510426551103592
122,0.24681301414966586,0.18314217031002045,0.20844067633152008,0.15927788615226746
123,0.24628846347332,0.17654670774936676,0.20816826820373532,0.15889541804790494
124,0.2465729713439941,0.17694225907325745,0.20842091739177704,0.15370287001132965
125,0.2463475912809372,0.17482130229473114,0.20865517854690552,0.15622290968894958
126,0.2463049292564392,0.18008536100387573,0.2078022062778473,0.15558981895446775
127,0.2458138316869736,0.18285632133483887,0.208129957318306,0.15536609292030334
128,0.24697722494602206,0.17880278825759888,0.20744250714778897,0.15398943424224856
129,0.24565407633781436,0.1809355914592743,0.20811118185520167,0.15538980066776276
130,0.24655190110206604,0.168056920170784,0.20773246884346008,0.15526458621025085
131,0.2464815825223923,0.17775972187519073,0.2077149599790573,0.15357747673988342
132,0.2465063035488129,0.17732135951519012,0.20829476416110992,0.15919531881809235
133,0.2459019422531128,0.16947753727436066,0.20827601850032806,0.1543557345867157
134,0.2461015582084656,0.17700104415416718,0.20848415791988373,0.1575264036655426
135,0.24639460444450376,0.17723223567008972,0.20822033286094666,0.1520373523235321
136,0.24664242565631864,0.17191177606582642,0.20809373259544373,0.15624934434890747
137,0.2458717525005341,0.18073014914989471,0.20870649814605716,0.15406940877437592
138,0.24619893729686734,0.17506130039691925,0.20807333290576932,0.15646229684352875
139,0.2465265393257141,0.18133021891117096,0.2083610892295837,0.15511275827884674
140,0.24570560455322266,0.17864537239074707,0.2084388732910156,0.15211856365203855
141,0.2469698041677475,0.17928151786327362,0.2075355052947998,0.15439873933792114
142,0.2469097375869751,0.17319369316101074,0.20823043584823608,0.1550842672586441
143,0.2460469156503677,0.17895887792110446,0.20814982056617734,0.1563805788755417
144,0.2461276054382324,0.1805465817451477,0.2076425701379776,0.157003715634346
145,0.2468529790639877,0.17286941409111026,0.20829178392887115,0.1598525047302246
146,0.2460743933916092,0.1861020028591156,0.2080252915620804,0.159060537815094
147,0.24646621942520144,0.17496846616268158,0.2080938071012497,0.15784795582294464
148,0.2463662773370743,0.1816510707139969,0.20774003863334656,0.15507812798023224
149,0.2463224828243256,0.17681579291820526,0.20814372599124908,0.15710978209972382
150,0.2459147274494171,0.1823900043964386,0.2079623341560364,0.15645864605903625
151,0.24598078429698944,0.17431466281414032,0.20791564881801605,0.15626373887062073
152,0.24653445184230804,0.18035194277763367,0.2081706076860428,0.15309064090251925
153,0.2466361075639725,0.17554335296154022,0.20843175053596494,0.1522720903158188
154,0.2459666430950165,0.17172785103321075,0.20835785567760468,0.15425662696361542
155,0.24649111926555636,0.18442341685295105,0.20802226662635806,0.1568629890680313
156,0.24594469368457794,0.17220538854599,0.2077079564332962,0.15580691397190094
157,0.24535833299160004,0.17681238055229187,0.20766423642635345,0.15445661544799805
158,0.2473213076591492,0.17303761839866638,0.20818471908569336,0.15602783858776093
159,0.24590538442134854,0.17653043568134308,0.2077360600233078,0.15414653718471527
160,0.2472962290048599,0.17871776223182678,0.20824888348579407,0.15436483919620514
161,0.24706274271011355,0.18035711348056796,0.2079298049211502,0.15384577214717865
162,0.24670274555683136,0.1752464473247528,0.20754902064800265,0.15553228557109833
163,0.2461041510105133,0.1790354996919632,0.2083352357149124,0.15922431647777555
164,0.24588392674922946,0.17646504938602448,0.20801720023155207,0.15286102890968326
165,0.2463078945875168,0.1764746457338333,0.20794378221035004,0.15360954403877258
166,0.24618422985076904,0.1675277203321457,0.20824098587036133,0.15495112538337708
167,0.24620750546455386,0.17195601761341095,0.2081425338983536,0.15711331367492676
168,0.2469818741083145,0.18143050372600555,0.20785601437091827,0.15557433664798734
169,0.2462369501590729,0.17559225857257846,0.20810268819332126,0.1545989215373993
170,0.24658121168613434,0.1798022836446762,0.20796488225460047,0.1554379016160965
171,0.2460150569677353,0.1793508678674698,0.2077760398387909,0.1549552083015442
172,0.2461197674274445,0.16769149899482727,0.20828546583652496,0.1538199484348297
173,0.2466026991605759,0.17465513944625854,0.20770178735256195,0.15532121062278748
174,0.2460856437683105,0.1703052967786789,0.2070951759815216,0.15473036468029022
175,0.2459607869386673,0.1822654753923416,0.2079191654920578,0.15751813352108002
176,0.2457457631826401,0.17248545587062836,0.20813339948654172,0.1553090214729309
177,0.24604469537734985,0.17517076432704926,0.20833274722099304,0.15365085005760193
178,0.24620728194713595,0.17929565906524658,0.20792075991630554,0.1573987603187561
179,0.24612142145633695,0.1802590489387512,0.2080456018447876,0.1533442586660385
180,0.24627046287059784,0.1759514957666397,0.20771779119968412,0.15595033764839172
181,0.2460028678178787,0.17290812730789185,0.20818892121315,0.1554807275533676
182,0.24583600461483,0.1846613585948944,0.20764273405075076,0.15714742243289948
183,0.2460862994194031,0.1843673139810562,0.2080137133598328,0.15727995336055756
184,0.2462906986474991,0.17455469071865082,0.2080970257520676,0.15520721673965454
185,0.24627090990543365,0.1768900901079178,0.2082042694091797,0.15270434319972992
186,0.2460706830024719,0.17802029848098755,0.2081723660230637,0.15935957431793213
187,0.2463943511247635,0.17335115373134613,0.2081317901611328,0.15539449453353882
188,0.2457774579524994,0.1786627173423767,0.20776890218257904,0.15507863461971286
189,0.2458298951387405,0.17305471003055573,0.2079336643218994,0.15604251623153687
190,0.2463423758745193,0.16698604822158813,0.20794270932674408,0.1597580462694168
191,0.2463425397872925,0.1701945662498474,0.2079129070043564,0.15931910276412964
192,0.2461337447166443,0.17320114374160767,0.2079422026872635,0.15860912203788755
193,0.2459535747766495,0.16573254764080048,0.20811215043067927,0.15436942875385284
194,0.2467251271009445,0.178615540266037,0.20804570615291595,0.1572970151901245
195,0.2465656697750092,0.17870573699474335,0.2079286426305771,0.155163511633873
196,0.24580496549606326,0.1768520325422287,0.2076619863510132,0.15800462663173676
197,0.2455959767103195,0.17551463842391968,0.2083253264427185,0.1548931896686554
198,0.2458537518978119,0.17914657294750214,0.20764730870723724,0.15160436928272247
199,0.24658624827861786,0.17933863401412964,0.20767764747142792,0.15555477142333984
